@0 B(2)
@0 B(1)
@0 B(3)
@0 M(0,11.123318664590665)
@0 M(0,10.311409117492376)
@0 E(2)
@0 M(1,27.108477065586257)
@0 M(1,128.16332812015847)
@0 M(0,95.6790716393006)
@0 M(3,70.22331354783961)
@0 B(2)
@0 M(0,174.3417190037742)
@0 M(2,64.72652120301781)
@0 M(3,102.37554683973696)
@0 M(0,92.79696088329199)
@0 M(3,177.0572891680847)
@0 M(1,114.64009029160354)
@0 M(2,175.92535717782397)
@0 E(3)
@0 M(2,24.879043562702584)
@0 M(1,11.824470419732291)
@0 M(2,50.2270510510316)
@0 B(3)
@0 M(1,120.27822662491519)
@0 M(3,80.02930686604644)
@0 M(2,13.373582164464203)
@0 M(0,108.2467520785153)
@0 M(2,152.16143679472665)
@0 M(2,42.51759966758093)
@0 M(3,19.42256173036292)
@0 M(0,108.3016860315314)
@0 M(0,162.63854522901272)
@0 M(3,58.68347894680588)
@0 M(0,63.977546335568604)
@0 M(1,111.86821102679407)
@0 M(2,38.91565921985389)
@0 M(2,187.85286128281604)
@0 M(1,128.50876418123093)
@0 M(1,71.44881345819638)
@0 M(1,20.26945136086433)
@0 M(0,72.41448134150875)
@0 M(0,127.0370742333232)
@0 M(2,45.967314121262405)
@0 M(0,57.85033646329411)
@0 M(0,110.93457526576887)
@0 M(0,97.6883790851514)
@0 M(2,7.99324178001577)
@0 M(2,184.66510381166034)
@0 M(3,91.12170649569002)
@0 M(1,145.59057680400096)
@0 M(2,145.25497616574208)
@0 M(2,135.106955151926)
@0 M(0,67.81883433486702)
@0 M(1,38.16834160646423)
@0 M(3,31.347043733343362)
@0 M(2,129.88817509127438)
@0 M(2,33.003315777136)
@0 M(1,45.574671259160546)
@0 M(0,73.90908039003898)
@0 M(2,151.53872438648122)
@0 M(1,127.58816309621655)
@0 M(2,93.15865060877846)
@0 M(1,70.01821804215311)
@0 M(2,158.6401016548299)
@0 M(0,197.02071315084135)
@0 M(0,7.6018749566191035)
@0 M(2,12.399580849210556)
@0 M(0,179.32293073670917)
@0 M(0,106.32667150870247)
@0 M(1,56.78339419349467)
@0 M(3,197.11578533640065)
@0 M(3,119.94233755486815)
@0 M(0,113.36093737994837)
@0 M(1,130.1468476583969)
@0 M(0,25.58465389751401)
@0 M(0,178.3553104534371)
@0 M(1,73.17818868553287)
@0 M(0,10.49325474880558)
@0 M(0,176.47767304243052)
@0 M(1,46.48846144361063)
@0 M(1,88.4250712248367)
@0 M(0,28.48686554651192)
@0 M(3,90.74352914349002)
@0 M(1,45.192629204647595)
@0 M(1,101.38568635409402)
@0 M(2,99.75483186269804)
@0 M(0,18.5036798648353)
@0 M(1,114.40643219999285)
@0 M(1,166.04661188892146)
@0 M(1,194.61431198410835)
@0 M(1,90.48470148317836)
@0 M(2,151.22327192570157)
@0 M(2,30.455664683061844)
@0 M(3,57.84031722867977)
@0 M(2,106.13513067087186)
@0 M(3,95.7012592933328)
@0 M(1,71.57589354317409)
@0 M(3,53.2884238062179)
@0 M(0,29.841363699619162)
@0 M(3,10.7981390229694)
@0 M(0,8.008251747928409)
@0 M(0,80.04717247124952)
@0 M(3,53.64047243511747)
@0 M(1,13.348010200617445)
@0 M(2,175.15693403748432)
@0 M(1,116.47242662211228)
@0 M(0,52.20968084341455)
@0 M(3,83.96133392767233)
@0 M(3,94.79412163461676)
@0 M(3,32.57236921421986)
@0 M(1,45.91999741781812)
@0 M(1,75.09895534693723)
@0 M(0,96.5319659107979)
@0 M(1,90.68608344250906)
@0 M(3,163.4054648387348)
@0 M(1,146.41597359287098)
@0 M(2,53.590061070799536)
@0 M(3,71.00508946945618)
@0 M(3,73.86439145077803)
@0 M(1,151.42343636125244)
@0 M(1,10.500854014078321)
@0 M(1,135.18619870205646)
@0 M(2,55.37673726416115)
@0 M(1,66.91584164227294)
@0 M(1,113.1601206002449)
@0 M(2,171.6469230582144)
@0 M(0,81.67089701730606)
@0 M(3,121.27461081254911)
@0 M(1,126.73610497647776)
@0 M(1,55.21193368644164)
@0 M(2,74.23100061890196)
@0 M(0,91.96091695028359)
@0 M(3,67.67847956582469)
@0 M(2,126.89116887489789)
@0 M(0,196.41772679390075)
@0 M(3,28.995734868753264)
@0 M(0,177.3187579422019)
@0 M(3,179.82706953628943)
@0 M(3,84.38844221035731)
@0 M(0,172.6354703304019)
@0 M(2,81.5307889799061)
@0 M(0,110.20460630474113)
@0 M(0,161.95677478648932)
@0 M(0,87.24696417923465)
@0 M(1,164.95772890517748)
@0 M(0,94.45529312796101)
@0 M(1,182.0605974376908)
@0 M(3,84.8114912712798)
@0 M(0,174.2730277929308)
@0 M(1,84.73224047374418)
@0 M(1,89.34885337453342)
@0 M(2,51.875780245601646)
@0 M(1,170.85076187394586)
@0 M(2,34.674451142306935)
@0 M(0,56.81121236306544)
@0 M(1,89.49532764586863)
@0 M(1,17.12739370481153)
@0 M(1,190.05875170346732)
@0 M(1,0.8081183886021748)
@0 M(3,56.85699577314875)
@0 M(0,43.84279284718768)
@0 M(2,32.27623178495351)
@0 M(1,181.4476984650191)
@0 M(0,158.71622371947808)
@0 M(2,117.59661829421349)
@0 M(1,46.857976290765805)
@0 M(1,42.1604966359044)
@0 M(1,75.95583639432124)
@0 M(2,73.15018583509828)
@0 M(1,86.34183013443865)
@0 M(2,183.35628387055831)
@0 M(2,20.138209160905962)
@0 M(2,145.5166141576724)
@0 M(1,162.25272355432747)
@0 M(2,174.13697337204442)
@0 M(1,176.29384121651083)
@0 M(2,159.28932969578543)
@0 M(3,134.5412338396022)
@0 M(1,40.426122087216676)
@0 M(0,146.985182636722)
@0 M(0,123.43719927318868)
@0 M(2,156.9217278214168)
@0 M(1,101.68138694531281)
@0 M(1,196.28932326182726)
@0 M(3,91.70837189388462)
@0 M(0,84.44991499962977)
@0 M(3,30.86002679700033)
@0 M(3,188.86476887246528)
@0 M(3,37.42991654684376)
@0 M(2,105.48689281249449)
@0 M(1,87.52234045383838)
@0 M(1,151.19137942726096)
@0 M(1,134.65572077863052)
@0 M(3,185.96394849176156)
@0 M(2,160.39018193695333)
@0 E(3)
@0 M(0,42.55927310186631)
@0 M(2,18.64603849443609)
@0 M(2,43.545225992484696)
@0 M(0,162.5153397621489)
@0 M(1,107.66988296159185)
@0 B(3)
@0 M(2,85.2564836739012)
@0 M(3,75.65665442668954)
@0 M(1,119.23172620533411)
@0 M(2,29.02925356107695)
@0 M(0,20.280647189391043)
@0 M(2,78.84892897078824)
@0 M(2,194.96809121031868)
@0 M(3,106.47433184406421)
@0 M(1,62.29518970269255)
@0 M(2,195.76688196017454)
@0 M(0,119.36916014746608)
@0 M(1,81.86950298310877)
@0 M(1,11.37150967910574)
@0 M(3,109.2800675942526)
@0 M(3,137.39638422018353)
@0 M(3,57.125524599905035)
@0 M(3,79.584209307845)
@0 M(3,6.482626933810143)
@0 M(3,26.31506073429626)
@0 M(2,158.0779476936)
@0 M(2,8.76700364240346)
@0 M(1,122.47990821386658)
@0 M(3,5.7982611012999286)
@0 M(0,199.23302357730012)
@0 M(2,100.43406794118017)
@0 M(3,190.02837705924344)
@0 M(0,190.30541223409108)
@0 M(0,107.65309272196804)
@0 M(0,43.45765870313829)
@0 M(1,176.1365450811282)
@0 M(2,65.16314641774098)
@0 M(2,4.995068551652659)
@0 M(2,122.04938666257522)
@0 M(3,89.86117376531884)
@0 M(1,183.3521710663523)
@0 M(1,56.3282466720531)
@0 M(3,60.71049601883165)
@0 M(1,150.95489833919981)
@0 M(1,184.46352757883233)
@0 M(3,5.690131379493013)
@0 M(1,136.0033982082419)
@0 M(3,138.30148512963225)
@0 M(0,196.83205519899315)
@0 M(2,33.92222036665944)
@0 M(2,133.20786428386342)
@0 M(1,97.90056798991617)
@0 M(3,64.32710426362274)
@0 M(3,165.98559292853105)
@0 M(0,62.514964418068566)
@0 M(1,101.69690510895693)
@0 M(1,71.73272099208468)
@0 M(0,48.12178238337847)
@0 M(0,178.84373070483582)
@0 M(3,148.61974593500184)
@0 M(0,20.37769012685886)
@0 M(0,162.66503943795777)
@0 M(3,24.23483279760832)
@0 M(1,1.6308509750150746)
@0 M(2,8.928411873541698)
@0 M(0,81.57010412302739)
@0 M(1,162.7887664383168)
@0 M(3,18.210158822585655)
@0 M(0,171.4137465248403)
@0 M(2,80.6273922559343)
@0 M(0,22.39724055030554)
@0 M(3,84.73277317218285)
@0 M(2,134.33659645699453)
@0 M(0,23.132095591156656)
@0 M(3,70.32982441825403)
@0 M(0,185.08473921684364)
@0 M(0,113.72719495188073)
@0 M(3,68.81359120273842)
@0 M(0,57.15805386883568)
@0 M(3,38.633373160278126)
@0 M(2,178.12917226412338)
@0 M(1,61.740816656350425)
@0 M(3,106.8092585712463)
@0 M(1,103.4906172575553)
@0 M(0,129.14828450337313)
@0 M(3,142.18662458231267)
@0 M(0,177.8256706225432)
@0 E(0)
@0 M(3,152.70540987269345)
@0 M(1,194.73648645640074)
@0 B(0)
@0 M(2,41.223052238363536)
@0 M(2,65.41632169539994)
@0 M(0,101.45189334673897)
@0 M(3,132.85726501421973)
@0 M(0,14.816336051652002)
@0 M(0,46.91854968328948)
@0 M(2,124.96598755937518)
@0 M(1,154.04641036080426)
@0 M(1,170.8353594023559)
@0 M(2,157.93411245390087)
@0 M(2,198.71532233810294)
@0 M(1,172.4331930269195)
@0 M(0,186.32971892535434)
@0 M(1,85.20763185252866)
@0 M(3,172.76438617384727)
@0 M(3,131.7391983737139)
@0 M(2,121.24821596814843)
@0 M(1,93.85017056560463)
@0 M(1,60.39516694088387)
@0 M(2,91.7449102523304)
@0 M(0,45.63262964052157)
@0 M(3,197.2817407616146)
@0 M(3,93.8745060192228)
@0 M(2,98.21858797695636)
@0 M(0,87.78918396058701)
@0 M(0,60.75399330073981)
@0 M(3,1.4002062578983177)
@0 M(1,124.80001478016956)
@0 M(0,24.63808179833771)
@0 M(3,195.41978324102115)
@0 M(2,184.34361877642573)
@0 E(1)
@0 M(0,117.66608295075403)
@0 B(1)
@0 M(3,63.9130770519287)
@0 M(3,198.53632910544226)
@0 M(3,142.24666366610242)
@0 M(3,116.66657192064893)
@0 M(1,34.36502139300819)
@0 M(3,97.31935240060434)
@0 M(3,76.4919314399905)
@0 M(0,122.44199326431604)
@0 M(1,148.51044145741227)
@0 E(3)
@0 M(0,62.83817532798332)
@0 M(1,75.01847306397329)
@0 M(0,137.47001126470852)
@0 M(2,33.0668009640265)
@0 M(1,62.64138808235595)
@0 M(1,148.00534502369908)
@0 M(0,134.6598821267419)
@0 M(2,189.84711379605847)
@0 M(2,8.505139155793717)
@0 M(1,54.909120929344525)
@0 M(1,139.07978159855844)
@0 M(1,64.49677862640075)
@0 M(1,44.30838769723475)
@0 M(1,86.05452698909413)
@0 M(2,169.60744091456576)
@0 M(1,100.69848769464645)
@0 M(0,185.59894202357867)
@0 M(1,124.3017786893326)
@0 M(2,140.4159015079141)
@0 M(2,198.14287255013306)
@0 M(2,59.13979455609542)
@0 M(2,83.40573326352153)
@0 M(1,69.6220002527012)
@0 M(2,147.25255957934692)
@0 M(1,85.16827077766638)
@0 M(1,17.132772710670107)
@0 M(1,114.07584380320142)
@0 M(2,91.0512787715932)
@0 M(2,100.77926391350871)
@0 M(1,107.34567803881001)
@0 M(2,121.7859602947041)
@0 M(2,34.116098768232696)
@0 M(1,167.15804146702035)
@0 M(1,153.36591382016462)
@0 M(1,32.65994626409554)
@0 M(2,47.31882645728891)
@0 M(1,154.82740301763684)
@0 M(2,58.49970493333254)
@0 M(1,7.455999316213346)
@0 M(0,109.77940123966788)
@0 M(1,191.91940521162266)
@0 M(2,123.13498863860035)
@0 M(2,29.68443736519728)
@0 M(2,165.25549419291002)
@0 M(2,182.55834438242837)
@0 M(1,177.568885811625)
@0 M(2,103.34319809301277)
@0 E(2)
@0 B(2)
@0 M(1,42.85083669140774)
@0 M(2,72.46485385840819)
@0 M(0,55.51334505779337)
@0 M(1,151.76780577856545)
@0 M(0,7.422255702260228)
@0 M(1,145.02203148490713)
@0 M(2,143.8804945914994)
@0 M(1,153.76986155033822)
@0 M(2,51.16800234494387)
@0 M(1,29.744089882418013)
@0 M(0,44.24465802586077)
@0 M(0,109.36273068573217)
@0 M(1,191.26353550264503)
@0 M(0,181.41287995545034)
@0 M(1,126.16615093927524)
@0 M(1,188.91854883828654)
@0 M(2,120.89425343763358)
@0 M(1,52.141346805175615)
@0 M(0,184.6654006635347)
@0 M(2,68.29969658717255)
@0 M(0,93.10468853199892)
@0 M(2,22.330364161081672)
@0 M(2,115.9027766916087)
@0 M(2,149.34007733132012)
@0 M(2,7.473831087867433)
@0 M(0,96.00944331223344)
@0 M(1,97.74176349865064)
@0 M(2,13.69927543734164)
@0 M(0,197.14211331190762)
@0 M(1,188.08244123265914)
@0 M(2,80.46558277954779)
@0 M(2,49.06682438501322)
@0 M(2,176.58714995216152)
@0 M(2,39.48476550668407)
@0 M(2,87.23740861253808)
@0 M(2,42.00637505330356)
@0 M(0,8.353902540951253)
@0 M(1,74.58398521765272)
@0 M(0,18.566268971164845)
@0 M(2,138.32071425867832)
@0 M(1,64.4285173067896)
@0 M(2,7.877116590509314)
@0 M(2,6.85832115077154)
@0 M(2,165.48257284935553)
@0 M(0,20.89716277421736)
@0 M(0,167.4808819312603)
@0 M(2,11.222873225361663)
@0 M(0,199.7293872197736)
@0 M(1,63.298017178693854)
@0 M(0,130.97070304105048)
@0 E(2)
@0 M(0,101.27188080319928)
@0 M(1,84.16432785435421)
@0 B(2)
@0 M(2,29.893500382718628)
@0 M(2,175.08567550473109)
@0 M(1,102.99342119580773)
@0 M(1,148.90428859201094)
@0 M(0,96.6302543253423)
@0 M(0,145.54270183926297)
@0 M(0,147.3085452256095)
@0 M(1,39.02889995360339)
@0 M(1,60.37340898552104)
@0 M(0,23.48311797641951)
@0 M(2,58.070067275498886)
@0 M(0,144.99586029027824)
@0 M(2,69.08759264378072)
@0 M(2,75.74769813174194)
@0 M(0,104.0248722307046)
@0 M(2,95.77081817144366)
@0 M(0,56.34889371682783)
@0 M(1,18.82849806624027)
@0 E(1)
@0 M(2,188.70831534747992)
@0 M(2,104.89178504335923)
@0 M(2,166.19872159958584)
@0 B(1)
@0 M(0,144.2734824219509)
@0 M(2,37.908443825320774)
@0 M(0,163.17092890781308)
@0 M(2,179.46915554451903)
@0 M(0,100.12809701083205)
@0 M(1,33.94903493880139)
@0 M(2,8.036589645637449)
@0 M(2,73.93477448483101)
@0 M(0,148.2339922034595)
@0 M(2,111.61275988417087)
@0 M(0,84.85387651786655)
@0 M(2,1.2357132741327437)
@0 M(1,80.42458912910516)
@0 M(2,40.887141177094776)
@0 M(2,1.7291663911815691)
@0 M(1,121.93511843113927)
@0 M(1,38.61084914552302)
@0 M(2,110.75248379063474)
@0 M(2,98.45471216233167)
@0 M(1,146.06492624668158)
@0 M(2,160.54798294320895)
@0 M(0,50.150285960949816)
@0 M(2,40.3720293232068)
@0 M(2,146.95984524636518)
@0 M(1,103.84649597800598)
@0 M(1,154.5389553760723)
@0 M(2,15.677805410723543)
@0 M(2,105.17308529182965)
@0 M(1,148.59891046476972)
@0 M(2,45.266590971272926)
@0 M(2,122.81190908834422)
@0 M(1,2.338654645413074)
@0 M(1,18.764669943669055)
@0 M(1,172.71094701600035)
@0 M(2,161.90808873907963)
@0 M(1,62.887672988819276)
@0 M(0,129.56796170616147)
@0 M(0,140.5704380823874)
@0 M(1,194.76723760395092)
@0 M(1,50.939689870322894)
@0 M(0,162.29559344803698)
@0 M(1,191.60254192839238)
@0 M(0,92.80655951825112)
@0 M(0,141.1982090206485)
@0 M(1,109.7446300958188)
@0 M(2,44.83883158730795)
@0 M(0,183.0481940654292)
@0 M(2,82.47120762581793)
@0 M(2,7.465540297987183)
@0 M(2,88.53301153709158)
@0 M(1,36.504194541190046)
@0 M(1,85.91687393384626)
@0 M(2,185.261250345192)
@0 M(0,152.77054920241514)
@0 M(2,44.96850335732843)
@0 M(0,93.65983424552272)
@0 M(2,128.02721714968288)
@0 M(1,69.23388437449222)
@0 M(2,106.62501088246489)
@0 M(2,162.63873715957126)
@0 M(1,162.22311217667345)
@0 M(2,89.94276018764297)
@0 M(0,117.24929779601152)
@0 M(1,130.03064857758199)
@0 M(1,199.56617028592078)
@0 M(2,139.93897077605237)
@0 M(1,5.8966297352724295)
@0 M(0,172.61870222736417)
@0 M(1,154.32837272683847)
@0 M(1,51.89140321060937)
@0 M(1,29.601044309739997)
@0 M(1,149.57481293840976)
@0 M(1,158.8658520279753)
@0 M(1,95.40218450738011)
@0 M(0,131.17093509774688)
@0 M(0,143.9720374719047)
@0 M(0,20.961921374245684)
@0 M(0,61.26332578020772)
@0 M(0,181.63948723273342)
@0 M(0,149.19723647432795)
@0 M(0,31.146847551772883)
@0 M(2,119.39100905315365)
@0 M(2,117.90151378044098)
@0 M(0,88.38336844567675)
@0 M(2,197.8468984383595)
@0 M(2,189.6616824885495)
@0 M(1,191.98266651562662)
@0 M(1,173.79005322927134)
@0 M(1,155.87780957152702)
@0 M(2,195.55214538448254)
@0 M(1,62.73434744102124)
@0 E(0)
@0 M(1,196.115521075567)
@0 M(2,188.64907840398203)
@0 B(0)
@0 M(2,4.040232215107031)
@0 M(0,21.94149046342504)
@0 M(2,32.93698583824689)
@0 M(0,16.26236959145322)
@0 M(0,35.763292647495824)
@0 M(1,144.2773018979214)
@0 M(1,70.57454394341593)
@0 M(1,147.78323249378477)
@0 M(0,156.73603339302977)
@0 M(2,59.43490545070303)
@0 M(0,83.51202692956583)
@0 M(1,162.74085376395567)
@0 M(2,7.056869201154092)
@0 M(0,166.37737782018272)
@0 M(2,103.7782781186986)
@0 M(0,2.099744814163107)
@0 M(0,121.63545501130379)
@0 M(2,121.90904200833408)
@0 M(2,123.554918583949)
@0 M(2,42.03347412365124)
@0 M(0,32.16835203111494)
@0 M(1,40.89742376571892)
@0 E(2)
@0 M(0,67.00649423523215)
@0 M(0,97.06817949904787)
@0 M(1,109.66655374457481)
@0 M(1,1.226532248306822)
@0 M(1,98.43406589251478)
@0 B(2)
@0 M(1,151.19282947432822)
@0 M(0,152.38847395062697)
@0 M(2,184.2733707897703)
@0 M(2,193.8332391652636)
@0 M(1,75.00377631012898)
@0 M(0,12.561080620191012)
@0 M(2,170.9869386096598)
@0 M(2,199.52096990267432)
@0 M(0,163.21166171022944)
@0 M(0,34.01684605565334)
@0 M(1,119.17877809401108)
@0 M(2,178.1753474946993)
@0 M(1,130.6123850898294)
@0 M(0,175.60211426346413)
@0 M(0,81.66081172888346)
@0 M(2,141.58524269344807)
@0 M(2,54.031252404475836)
@0 M(2,51.90638408490032)
@0 M(1,1.9924449103650765)
@0 M(0,93.24931432118592)
@0 M(1,183.42823843043078)
@0 M(2,98.71462282341594)
@0 M(1,146.8483231613738)
@0 M(0,149.46956089204687)
@0 M(1,156.9590402128692)
@0 M(0,178.31317202953093)
@0 M(2,100.47717717588644)
@0 M(1,145.4722273579194)
@0 M(0,199.6007535585735)
@0 M(0,175.61963660344549)
@0 M(2,132.4905565705594)
@0 M(0,71.78205843191796)
@0 M(2,88.93099235551676)
@0 M(2,88.93519179230012)
@0 M(1,171.7463169315244)
@0 M(2,76.23338214891776)
@0 M(0,47.55823024104533)
@0 M(2,19.519518621916077)
@0 M(0,195.87336962116177)
@0 M(2,58.491446607094666)
@0 M(1,138.6029629034809)
@0 M(2,112.4824874148732)
@0 M(0,86.50895323912691)
@0 M(0,185.85545032853486)
@0 M(0,52.28992409515077)
@0 M(1,13.170183324087127)
@0 M(0,114.78723979196077)
@0 M(1,166.0775013011319)
@0 M(2,157.061875620029)
@0 M(2,126.75632626597111)
@0 M(0,194.03139245713416)
@0 M(2,82.61514700020646)
@0 M(0,22.81311521387286)
@0 M(1,115.7268911641784)
@0 M(0,159.04559140741873)
@0 M(2,120.80860443803319)
@0 M(2,137.53991311851263)
@0 M(1,65.85055900678122)
@0 M(2,116.61705110182396)
@0 M(2,95.04816215725222)
@0 M(1,112.93082625459994)
@0 M(2,180.5948359124643)
@0 M(0,194.09048575114437)
@0 M(0,65.67613406587232)
@0 M(0,153.54715425561514)
@0 M(1,124.7133845638273)
@0 M(2,150.56834333988522)
@0 M(1,42.03160761080609)
@0 M(2,126.13540298701011)
@0 M(1,114.14080954058265)
@0 M(1,164.0260123353)
@0 M(2,179.49012297023356)
@0 M(1,106.60948681129744)
@0 M(0,22.77465520188391)
@0 M(1,61.98354610999148)
@0 M(1,160.89446993243433)
@0 M(1,14.4935072076807)
@0 M(0,180.66688453805475)
@0 M(0,115.36645841643353)
@0 M(1,189.26521517623047)
@0 M(0,15.04077205720209)
@0 M(1,6.080488536430972)
@0 M(1,75.16627347718563)
@0 M(2,46.54772315563434)
@0 M(1,132.72425462819783)
@0 M(2,155.05111759093762)
@0 M(1,196.88187648446)
@0 M(0,144.2309521676733)
@0 M(0,137.2110241656082)
@0 M(0,6.536881884417056)
@0 M(0,148.3727673474615)
@0 M(2,172.5041534897497)
@0 M(2,181.1323730960686)
@0 M(2,114.7249008771207)
@0 M(1,188.15909880751897)
@0 M(0,135.33619161502608)
@0 M(0,143.78871591618247)
@0 M(2,176.9560964106229)
@0 M(1,130.84779487210525)
@0 M(0,77.63459963849566)
@0 M(0,177.3104020979125)
@0 M(1,75.41678730063526)
@0 M(0,83.92094488528005)
@0 M(2,0.4744479840767868)
@0 E(2)
@0 M(0,148.18889358658978)
@0 M(1,57.687846767537046)
@0 M(0,106.45148105075764)
@0 B(2)
@0 M(2,58.95828331588069)
@0 M(0,106.39690354973368)
@0 M(2,113.51455168369395)
@0 M(0,59.249255970306436)
@0 M(1,178.11619270264495)
@0 M(2,188.8497917737231)
@0 M(1,74.71649505503744)
@0 M(2,113.34453017896446)
@0 M(1,147.29196232993405)
@0 E(2)
@0 B(2)
@0 M(1,30.563067573256596)
@0 M(0,68.9732694378146)
@0 M(2,177.9153563889843)
@0 M(1,112.09342275770786)
@0 M(0,179.69291451285864)
@0 M(1,40.73720126879161)
@0 M(0,167.4398543774425)
@0 M(0,49.73322114190426)
@0 M(0,105.13000244909374)
@0 M(2,16.010033770923048)
@0 M(1,106.47415023719266)
@0 M(2,162.26651855740351)
@0 M(0,84.18968293801913)
@0 M(0,93.30668523814114)
@0 M(0,74.2437609669707)
@0 M(2,194.97854184635202)
@0 M(0,56.23761435934822)
@0 M(0,86.15917118325073)
@0 M(0,147.9335800676736)
@0 M(0,58.42382969094682)
@0 M(1,117.36909356754164)
@0 M(2,100.37516193763318)
@0 M(2,101.47988265632489)
@0 M(2,1.0490301745696096)
@0 M(0,107.0454165461238)
@0 M(2,57.40173349738118)
@0 M(0,14.922153727071908)
@0 M(2,18.458047738314676)
@0 E(2)
@0 M(0,91.4539800603413)
@0 B(2)
@0 M(1,119.03157609242507)
@0 M(1,152.02231278280684)
@0 M(1,19.445180074072677)
@0 M(1,27.390958389397223)
@0 M(0,117.41031963802529)
@0 M(1,92.50073443701928)
@0 M(0,180.3766668337731)
@0 M(2,154.80403091880925)
@0 M(2,5.843203173799405)
@0 M(0,17.481366979548916)
@0 M(0,109.35298328247747)
@0 M(0,136.37088027864593)
@0 M(1,101.85690423890084)
@0 M(0,12.260783356029425)
@0 M(1,19.477311137348075)
@0 M(2,162.46744107463996)
@0 M(2,21.452719382088723)
@0 M(2,32.086728684211494)
@0 M(1,110.29713540640161)
@0 M(1,86.71260895480192)
@0 M(0,0.3681845953801277)
@0 M(0,184.55387801059268)
@0 M(1,55.19504834458344)
@0 E(1)
@0 B(1)
@0 M(1,29.840793505448705)
@0 M(0,190.2619945493842)
@0 M(2,96.93774616369912)
@0 M(0,153.2007347269245)
@0 M(0,25.16357483488525)
@0 M(0,41.34303372870058)
@0 M(2,154.49149010041535)
@0 M(1,75.80516232751758)
@0 M(0,194.21441435658525)
@0 M(1,138.63306791546051)
@0 M(0,149.48201262135527)
@0 M(2,172.17653388659699)
@0 M(2,93.89421167624079)
@0 M(2,127.65522654483286)
@0 M(2,12.43547312140414)
@0 M(0,174.09964791280495)
@0 M(0,40.039445990065545)
@0 M(2,183.15562801067477)
@0 M(0,25.95234702268008)
@0 M(0,8.429304529135685)
@0 M(1,20.206782162708457)
@0 M(1,12.198884884224448)
@0 M(0,52.14801261290789)
@0 M(1,165.21226808225185)
@0 M(0,51.31513374600727)
@0 M(2,51.14564456685786)
@0 M(0,11.652561661762672)
@0 M(1,37.33546896531139)
@0 M(1,151.37023392203756)
@0 M(2,155.0841656445484)
@0 M(0,101.51719976814834)
@0 M(2,12.837036870034657)
@0 M(1,22.636643443038796)
@0 M(1,185.027259549783)
@0 M(1,93.62339680876572)
@0 M(1,47.586650360229534)
@0 M(1,115.20461879019062)
@0 M(2,144.6162125829466)
@0 M(2,147.32318007128796)
@0 M(2,111.83760763694876)
@0 M(1,90.0350373050507)
@0 M(0,142.00119795424584)
@0 M(1,127.31401230597237)
@0 M(2,0.49484352761970385)
@0 M(1,45.5553753249218)
@0 M(0,189.07268981735223)
@0 M(0,116.64967760326175)
@0 M(2,80.3230485094943)
@0 M(2,156.16503964186498)
@0 M(2,12.098898847870231)
@0 M(0,109.24111357565778)
@0 M(2,73.22831037162709)
@0 M(2,94.69573818086762)
@0 M(2,100.56217287159484)
@0 M(2,90.00378247447362)
@0 M(1,100.07691878838972)
@0 M(1,191.67781263870614)
@0 E(0)
@0 M(2,138.23154408137864)
@0 M(2,108.90205823161332)
@0 M(2,105.93979698151969)
@0 M(2,96.14024662542049)
@0 M(1,141.6186309059929)
@0 M(2,178.302778899368)
@0 M(2,36.709576725610994)
@0 M(1,198.30264181912054)
@0 M(2,51.40507380753891)
@0 M(1,124.63356875537559)
@0 M(2,27.947290151296734)
@0 M(1,109.06235032459466)
@0 M(2,116.23056302533772)
@0 M(2,100.87684328904567)
@0 M(2,131.94208707996933)
@0 M(2,19.793816183488744)
@0 M(1,137.0925346018739)
@0 M(1,120.8726721040322)
@0 M(2,15.617917503687838)
@0 M(1,7.9730359052881505)
@0 M(1,150.1552437646116)
@0 M(1,10.655522700002962)
@0 M(2,40.86538483349269)
@0 M(2,94.93549215044193)
@0 M(2,168.5190041156897)
@0 M(1,4.097405825144973)
@0 M(1,104.63615651614373)
@0 M(2,6.425737313329827)
@0 M(1,111.44740281307806)
@0 M(2,12.653710454326173)
@0 M(2,164.30401437046243)
@0 M(2,120.21533269333811)
@0 M(2,173.51669617346144)
@0 M(2,31.43467884633193)
@0 M(2,115.5250267152017)
@0 M(1,140.46454804010702)
@0 M(2,94.0355468306374)
@0 M(1,9.726080049602936)
@0 M(2,96.48085473891868)
@0 M(2,57.97734986534984)
@0 M(1,123.32276961893594)
@0 M(2,14.831548259732696)
@0 M(2,68.80475125127174)
@0 M(1,134.36903665573723)
@0 M(1,107.41964299616211)
@0 E(2)
@0 M(1,110.19592459099373)
@0 M(1,176.38226638150877)
@0 M(1,106.7364089030665)
@0 M(1,54.08439993818699)
@0 M(1,86.32523972296038)
@0 M(1,185.85930384842501)
@0 M(1,147.51149975150997)
@0 M(1,31.802250718324853)
@0 M(1,46.2100526025325)
@0 M(1,21.87595926520267)
@0 M(1,163.15599095312515)
@0 M(1,136.78979048967562)
@0 M(1,78.60566867841938)
@0 M(1,199.13155725686514)
@0 M(1,113.86070993736558)
@0 M(1,85.98842469395413)
@0 M(1,104.07431291504415)
@0 M(1,7.301408836274925)
@0 M(1,77.93176852144192)
@0 M(1,133.45553535260498)
@0 M(1,37.180154755819814)
@0 M(1,1.1157585871899967)
@0 M(1,52.614772461678626)
@0 M(1,78.07646188872607)
@0 M(1,23.012928047723612)
@0 M(1,25.900108962054258)
@0 M(1,79.63819870151003)
@0 M(1,163.3785596696574)
@0 M(1,161.32143240008983)
@0 M(1,4.358273173758409)
